date,u10,v10,d2m,t2m,hcc,lcc,mcc,tp,ssr,sshf
2025-01-01 00:00:00,-1.4354401,-0.1700592,273.87234,276.57812,0.0,0.0,0.0,0.0,217472.0,9131.0
2025-01-01 01:00:00,-1.2693176,-0.1015625,274.3416,277.7196,0.0,0.0,0.0,0.0,756224.0,-69734.0
2025-01-01 02:00:00,-1.6415253,0.48721313,272.44177,282.336,0.0,0.0,0.0,0.0,1283648.0,-234295.0
2025-01-01 03:00:00,-1.5361938,1.0284424,272.60657,282.78296,0.0,0.0,0.0,0.0,1673472.0,-395504.0
2025-01-01 04:00:00,-1.2323608,1.3521423,272.79456,282.96735,0.0,0.0,0.0,0.0,1871104.0,-481893.0
2025-01-01 05:00:00,-1.2044525,1.4713745,272.71655,284.93384,0.0,0.0,0.0,0.0,1857216.0,-482774.0
2025-01-01 06:00:00,-1.4351349,1.3750153,272.86133,285.03174,0.0,0.0,0.0,0.0,1635008.0,-401913.0
2025-01-01 07:00:00,-1.8788452,1.2297974,273.24072,284.82617,0.0,0.0,0.0,0.0,1225024.0,-248808.0
2025-01-01 08:00:00,-2.2061157,0.68873596,274.89148,283.18658,0.0,0.0,0.0,0.0,695168.0,-63202.0
2025-01-01 09:00:00,-2.1590424,0.17982483,276.13843,282.72333,0.0,0.0,0.0,0.0,175872.0,68432.0
2025-01-01 10:00:00,-2.508316,0.10369873,276.7964,280.60223,0.0,0.0,0.0,0.0,3.5999988e-12,98015.0
2025-01-01 11:00:00,-2.4821777,0.00630188,277.07904,280.70056,0.0,0.0,0.0,0.0,3.5999988e-12,97192.0
2025-01-01 12:00:00,-2.4058533,-0.120788574,277.0337,280.69263,0.0,0.0,0.0,0.0,3.5999988e-12,89995.0
2025-01-01 13:00:00,-2.2632294,0.043823242,276.9942,280.49268,0.0,0.0030212402,0.0,0.0,3.5999988e-12,83815.0
2025-01-01 14:00:00,-2.1691284,0.36106873,277.05493,279.58838,0.0,0.0060424805,0.0,0.0,3.5999988e-12,74106.0
2025-01-01 15:00:00,-2.285614,0.56288147,277.2423,279.75208,0.0,0.0,0.0,0.0,3.5999988e-12,69724.0
2025-01-01 16:00:00,-2.620407,0.3312683,276.90845,279.52917,0.0,0.0,0.0,0.0,3.5999988e-12,64166.0
2025-01-01 17:00:00,-2.5883942,0.11286926,276.3319,278.2915,0.0,0.006866455,0.0,0.0,3.5999988e-12,59480.0
2025-01-01 18:00:00,-2.7129211,-0.20011902,276.51416,278.47656,0.0,0.0,0.0,0.0,3.5999988e-12,60925.0
2025-01-01 19:00:00,-2.6350555,-0.45082092,276.37732,278.35962,0.0,0.0,0.0,0.0,3.5999988e-12,46342.0
2025-01-01 20:00:00,-2.2950745,-1.1577759,276.1328,277.64502,0.0,0.0,0.0,0.0,3.5999988e-12,44865.0
2025-01-01 21:00:00,-1.8101044,-1.4238281,276.15283,277.73022,0.0,0.0,0.0,0.0,3.5999988e-12,49489.0
2025-01-01 22:00:00,-1.8717804,-1.5548553,276.88806,278.14648,0.0,0.0,0.0,0.0,3.5999988e-12,57500.0
2025-01-01 23:00:00,-2.0707397,-0.728775,277.00623,278.35938,0.0,0.0,0.0,0.0,256.0,67966.0
2025-01-02 00:00:00,-2.0969238,-0.91207886,277.42664,279.26697,0.0,0.006866455,0.0,0.0,210112.0,53309.0
2025-01-02 01:00:00,-1.6660767,-1.1513367,277.6225,279.79724,0.0,0.1109314,0.0,0.0,735040.0,-46715.0
2025-01-02 02:00:00,-2.1486511,-1.280014,277.44263,284.6891,0.0,0.15304565,0.0,0.0,1251328.0,-203987.0
2025-01-02 03:00:00,-2.5809631,-0.44900513,276.99976,284.7068,0.0,0.3564453,0.0,0.0,1628800.0,-363994.0
2025-01-02 04:00:00,-2.1222687,-0.59750366,277.09564,284.3805,0.0,0.6923523,0.0,0.0,1663424.0,-398701.0
2025-01-02 05:00:00,-1.6408539,-1.500946,276.73218,285.51892,0.0,0.75616455,0.0,0.0,1530112.0,-375151.0
2025-01-02 06:00:00,-1.7336121,-2.2425232,277.1349,285.98657,0.0,0.8395691,0.0,0.0,1244160.0,-320398.0
2025-01-02 07:00:00,-2.3347473,-2.301117,277.68982,285.74194,0.0,0.73202515,0.0,0.0,710400.0,-164827.0
2025-01-02 08:00:00,-2.569687,-2.2409973,278.14044,283.9143,0.0,0.6423645,0.0,0.0,389248.0,-45026.0
2025-01-02 09:00:00,-2.418686,-2.0500488,278.20972,283.71368,0.0,0.66522217,0.0,0.0,145984.0,53606.0
2025-01-02 10:00:00,-1.8671265,-1.8166199,277.90128,281.46295,0.0,0.38000488,0.0,0.0,3.5999988e-12,92703.0
2025-01-02 11:00:00,-1.6523743,-2.0941467,277.56424,281.38544,0.0,0.4458313,0.0,0.0,3.5999988e-12,69642.0
2025-01-02 12:00:00,-1.5555267,-2.2554474,277.45117,281.02417,0.0,0.39874268,0.0,4.7683716e-07,3.5999988e-12,83883.0
2025-01-02 13:00:00,-1.3951263,-2.1877441,277.11163,280.5514,0.0,0.25390625,0.0,4.7683716e-07,3.5999988e-12,80567.0
2025-01-02 14:00:00,-0.986557,-2.0065765,276.66803,279.39587,0.0,0.11703491,0.0,0.0,3.5999988e-12,81804.0
2025-01-02 15:00:00,-0.7249756,-1.8955994,276.5758,278.84802,0.0,0.021270752,0.0,0.0,3.5999988e-12,71921.0
2025-01-02 16:00:00,-0.35931396,-2.0200043,276.50916,278.4867,0.0,0.0030212402,0.0,0.0,3.5999988e-12,51592.0
2025-01-02 17:00:00,0.24220276,-1.875946,276.37628,277.83362,0.0,0.0,0.0,0.0,3.5999988e-12,47925.0
2025-01-02 18:00:00,0.7157593,-2.4558563,276.50983,277.98083,0.0031433105,0.0,0.0,0.0,3.5999988e-12,60850.0
2025-01-02 19:00:00,0.7456207,-2.82312,276.26514,277.62354,0.006866455,0.0,0.0,0.0,3.5999988e-12,72101.0
2025-01-02 20:00:00,0.5411072,-2.742279,275.99597,277.0177,0.0,0.0,0.0,0.0,3.5999988e-12,72553.0
2025-01-02 21:00:00,0.44482422,-2.6046295,275.99548,277.03064,0.0030212402,0.0,0.0069885254,0.0,3.5999988e-12,73721.0
2025-01-02 22:00:00,0.87101746,-2.252945,275.76562,277.0713,0.044891357,0.0,0.027923584,0.0,3.5999988e-12,70123.0
2025-01-02 23:00:00,1.180069,-2.2466125,276.2068,277.5022,0.047424316,0.016967773,0.035125732,0.0,256.0,74965.0
2025-01-03 00:00:00,1.4528503,-2.727005,276.8617,278.29077,0.0,0.020812988,0.0,0.0,201344.0,29953.0
2025-01-03 01:00:00,0.7615967,-2.8889313,277.83856,279.5575,0.0,0.04373169,0.0,0.0,708288.0,-111375.0
2025-01-03 02:00:00,-0.8914795,-3.9916382,277.9159,283.1012,0.0,0.15640259,0.0,0.0,1203072.0,-281557.0
2025-01-03 03:00:00,-1.8701172,-4.0821075,277.1892,283.5221,0.0,0.62353516,0.0,0.0,1612672.0,-472985.0
2025-01-03 04:00:00,-1.8211212,-4.151001,276.87402,283.48328,0.0,0.7267456,0.0,0.0,1709504.0,-527181.0
2025-01-03 05:00:00,-1.8411865,-4.203583,275.6682,283.95166,0.0,0.7359619,0.0,0.0,1434624.0,-448814.0
2025-01-03 06:00:00,-1.9877014,-4.217819,275.25952,284.1194,0.0,0.575531,0.0,0.0,1268864.0,-375865.0
2025-01-03 07:00:00,-2.1836548,-4.100525,274.87518,283.74402,0.0,0.4130249,0.0,0.0,1007424.0,-289072.0
2025-01-03 08:00:00,-2.440094,-3.6592255,274.6897,281.9358,0.0,0.29229736,0.0,0.0,526400.0,-110400.0
2025-01-03 09:00:00,-2.2088623,-2.7328186,274.33545,281.4359,0.0,0.0030212402,0.0,0.0,157632.0,53366.0
2025-01-03 10:00:00,-1.7254486,-1.8685913,275.0033,279.89502,0.0,0.0,0.0,0.0,3.5999988e-12,111761.0
2025-01-03 11:00:00,-2.0937347,-1.9549103,274.58752,279.62018,0.0,0.0,0.0,0.0,3.5999988e-12,106300.0
2025-01-03 12:00:00,-2.0727386,-1.8338165,274.30328,279.1266,0.0,0.0,0.0,0.0,3.5999988e-12,101003.0
2025-01-03 13:00:00,-2.0867004,-1.7844086,274.15497,279.3485,0.0,0.0,0.0,0.0,3.5999988e-12,94356.0
2025-01-03 14:00:00,-1.9851685,-1.2965393,274.07153,277.74426,0.0,0.0,0.0,0.0,3.5999988e-12,79923.0
2025-01-03 15:00:00,-1.6703339,-1.1938324,274.1306,277.7693,0.0,0.0,0.0,0.0,3.5999988e-12,64818.0
2025-01-03 16:00:00,-1.3842468,-1.4419098,273.97375,277.22986,0.0,0.0,0.0,0.0,3.5999988e-12,48768.0
2025-01-03 17:00:00,-1.4507599,-1.4506531,273.84027,276.39734,0.0,0.0,0.0,0.0,3.5999988e-12,38491.0
2025-01-03 18:00:00,-1.4624176,-1.7990723,273.81567,276.14624,0.96206665,0.0,0.26882935,0.0,3.5999988e-12,36555.0
2025-01-03 19:00:00,-1.3480377,-1.7649536,273.91068,276.26135,1.0,0.0,0.8204956,0.0,3.5999988e-12,46285.0
2025-01-03 20:00:00,-1.4602814,-1.1987762,274.44754,276.50806,1.0,0.0,0.8567505,0.0,3.5999988e-12,34911.0
2025-01-03 21:00:00,-1.559494,-0.85469055,274.82758,277.01184,0.8076782,0.0,0.9211426,0.0,3.5999988e-12,38267.0
2025-01-03 22:00:00,-1.8037109,-0.49583435,274.73187,277.5603,0.11645508,0.0,0.46426392,0.0,3.5999988e-12,40989.0
2025-01-03 23:00:00,-2.6185608,-0.6807556,274.33084,276.98035,0.0,0.0,0.34753418,0.0,256.0,31769.0
2025-01-04 00:00:00,-2.1190796,-0.02178955,275.18988,278.61438,0.0,0.0,0.77001953,0.0,194240.0,15812.0
2025-01-04 01:00:00,-2.183075,0.67596436,275.2051,279.22412,0.0,0.0,0.3980713,0.0,702400.0,-78706.0
2025-01-04 02:00:00,-2.4852448,1.9929047,273.724,283.2124,0.0,0.0,0.15457153,0.0,1185408.0,-249195.0
2025-01-04 03:00:00,-2.138565,2.705368,273.60345,283.59656,0.0,0.0,0.06185913,0.0,1591104.0,-414030.0
2025-01-04 04:00:00,-1.927597,3.0187836,273.4721,284.0542,0.0,0.0,0.04333496,0.0,1853184.0,-511956.0
2025-01-04 05:00:00,-1.8269196,2.9224243,273.4287,285.6626,0.0,0.0031433105,0.0,0.0,1847680.0,-517498.0
2025-01-04 06:00:00,-1.9627838,2.7410278,273.39783,285.5077,0.52627563,0.013946533,0.15618896,0.0,1631872.0,-428419.0
2025-01-04 07:00:00,-2.1806183,2.8733063,273.67908,285.28662,0.88153076,0.0062561035,0.107940674,0.0,1202752.0,-265623.0
2025-01-04 08:00:00,-2.5647888,2.3260956,275.11548,283.80664,0.9830322,0.0062561035,0.0,0.0,633664.0,-66389.0
2025-01-04 09:00:00,-2.2811737,1.5103912,275.65363,283.39026,0.9570923,0.0,0.0,0.0,152960.0,74973.0
2025-01-04 10:00:00,-2.348709,1.5601654,276.21893,281.64124,0.99383545,0.0,0.0,0.0,3.5999988e-12,92659.0
2025-01-04 11:00:00,-2.3886871,1.9970703,276.35388,281.4834,1.0,0.0,0.0,0.0,3.5999988e-12,102033.0
2025-01-04 12:00:00,-2.0532074,2.3471985,276.39062,281.552,0.9530029,0.0,0.013122559,0.0,3.5999988e-12,106459.0
2025-01-04 13:00:00,-1.6099701,2.5969696,276.52094,281.7918,0.091796875,0.0,0.0138549805,0.0,3.5999988e-12,107488.0
2025-01-04 14:00:00,-1.2602997,2.6400146,276.9934,280.9314,0.6697693,0.0,0.05935669,0.0,3.5999988e-12,125583.0
2025-01-04 15:00:00,-1.0896759,2.761856,277.57098,281.2426,0.9877014,0.0,0.21124268,0.0,3.5999988e-12,117909.0
2025-01-04 16:00:00,-0.808609,3.0525665,277.7422,281.54822,0.9961548,0.0,0.26870728,0.0,3.5999988e-12,115249.0
2025-01-04 17:00:00,-0.58677673,3.4785767,278.2337,282.2962,1.0,0.0,0.7572632,0.0,3.5999988e-12,106433.0
2025-01-04 18:00:00,0.19770813,3.239685,278.10553,282.55676,0.9909363,0.0,0.589447,0.0,3.5999988e-12,94697.0
2025-01-04 19:00:00,1.0593414,2.1801453,277.88684,281.9851,1.0,0.07131958,0.31103516,0.0,3.5999988e-12,74788.0
2025-01-04 20:00:00,1.7711334,1.0236206,277.9217,281.38483,1.0,0.43118286,0.6222229,1.4305115e-06,3.5999988e-12,65112.0
2025-01-04 21:00:00,2.0701904,-0.06803894,277.7185,280.94348,0.99697876,0.27313232,0.94696045,7.1525574e-06,3.5999988e-12,48931.0
2025-01-04 22:00:00,1.3801575,-0.22613525,277.59442,280.50214,1.0,0.10583496,0.9788208,8.583069e-06,3.5999988e-12,32301.0
2025-01-04 23:00:00,1.3314819,-0.3871765,277.52643,280.27002,1.0,0.0,1.0,9.536743e-06,128.0,19313.0
2025-01-05 00:00:00,1.8222351,-0.835083,277.62708,280.4991,0.9656067,0.0,0.9874878,1.04904175e-05,87424.0,10443.0
2025-01-05 01:00:00,1.789444,-1.0190582,277.63116,280.6859,0.30975342,0.0,0.71206665,1.8119812e-05,387904.0,-65678.0
2025-01-05 02:00:00,1.8521729,-0.7677307,277.62033,283.14594,0.0030212402,0.0,0.36663818,1.1444092e-05,689344.0,-141019.0
2025-01-05 03:00:00,2.2021332,-0.93125916,277.36633,284.14368,0.0,0.0,0.14675903,1.9073486e-06,1472256.0,-383149.0
2025-01-05 04:00:00,2.4953308,-0.84872437,277.35553,284.59558,0.0,0.0,0.10952759,0.0,1487168.0,-387010.0
2025-01-05 05:00:00,2.8587036,-0.6214905,276.20435,285.99146,0.0,0.025756836,0.109802246,0.0,1575040.0,-423454.0
2025-01-05 06:00:00,3.6210632,-0.7239075,276.17664,286.58875,0.0,0.19439697,0.0060424805,0.0,1527040.0,-385932.0
2025-01-05 07:00:00,3.9697418,-0.9912567,276.0199,286.51318,0.0,0.32385254,0.0,0.0,1160384.0,-209981.0
2025-01-05 08:00:00,3.420639,-0.9506531,276.37268,285.00934,0.0,0.3387146,0.0,0.0,631040.0,-38055.0
2025-01-05 09:00:00,2.253891,-0.3100891,276.15906,284.38947,0.0,0.12893677,0.0,0.0,182720.0,94331.0
2025-01-05 10:00:00,2.1067505,0.32040405,276.22693,281.47498,0.0,0.0,0.0,0.0,64.0,87603.0
2025-01-05 11:00:00,2.2480621,0.22283936,276.19385,280.2942,0.0,0.0,0.0,0.0,3.5999988e-12,73646.0
2025-01-05 12:00:00,2.2419586,0.01838684,276.13916,279.6471,0.0,0.0,0.0,0.0,3.5999988e-12,69721.0
2025-01-05 13:00:00,2.1141815,0.059829712,276.14008,279.44897,0.0,0.0,0.0,0.0,3.5999988e-12,69130.0
2025-01-05 14:00:00,2.107895,0.2763977,276.0777,278.98865,0.0,0.0,0.0,0.0,3.5999988e-12,73752.0
2025-01-05 15:00:00,2.2756348,0.6536102,276.13678,279.1665,0.0,0.0,0.0,0.0,3.5999988e-12,82007.0
2025-01-05 16:00:00,2.801117,0.74168396,276.229,279.68005,0.0,0.0,0.0,0.0,3.5999988e-12,100002.0
2025-01-05 17:00:00,3.4871826,0.49536133,276.02032,279.72632,0.0,0.0,0.0,0.0,3.5999988e-12,122006.0
2025-01-05 18:00:00,4.0802155,-0.091674805,276.0227,280.00616,0.0,0.0,0.0,0.0,3.5999988e-12,141118.0
2025-01-05 19:00:00,4.577484,-1.1186523,276.04858,280.28766,0.0,0.0,0.0,0.0,3.5999988e-12,167067.0
2025-01-05 20:00:00,4.558655,-2.3064423,275.84845,279.70227,0.0,0.0,0.0,0.0,3.5999988e-12,177504.0
2025-01-05 21:00:00,3.7876434,-2.9463196,275.92505,279.68463,0.0,0.0,0.0,0.0,3.5999988e-12,163382.0
2025-01-05 22:00:00,2.9025269,-2.760147,274.73364,278.75354,0.0,0.0,0.0,0.0,3.5999988e-12,143059.0
2025-01-05 23:00:00,2.5633392,-2.7855225,273.90002,278.2126,0.0,0.0,0.0,0.0,192.0,131459.0
2025-01-06 00:00:00,2.683426,-2.9515228,273.75354,278.57312,0.0,0.0,0.0,0.0,216896.0,48564.0
2025-01-06 01:00:00,2.2827148,-3.0266266,273.87622,279.21722,0.0,0.0,0.0,0.0,765120.0,-150786.0
2025-01-06 02:00:00,1.9078369,-3.4539337,273.69348,283.0368,0.0,0.0,0.0,0.0,1305408.0,-366112.0
2025-01-06 03:00:00,1.3593292,-3.8628235,272.53552,283.4624,0.0,0.0,0.0,0.0,1706176.0,-527392.0
2025-01-06 04:00:00,1.5635071,-3.86792,272.04846,283.83374,0.0,0.0076904297,0.0,0.0,1906816.0,-605678.0
2025-01-06 05:00:00,2.354782,-3.6763916,269.69604,284.735,0.0,0.026947021,0.0,0.0,1897152.0,-594061.0
2025-01-06 06:00:00,2.5956726,-3.8561096,269.25244,284.58997,0.0,0.015960693,0.0,0.0,1608256.0,-463123.0
2025-01-06 07:00:00,2.7020874,-4.133255,269.03394,284.6422,0.0,0.049957275,0.07241821,0.0,1261696.0,-257816.0
2025-01-06 08:00:00,1.7773285,-3.7606812,269.386,282.92065,0.0,0.043304443,0.055267334,0.0,731392.0,-42984.0
2025-01-06 09:00:00,0.3516388,-2.8214111,270.49463,282.21326,0.0,0.0,0.03314209,0.0,210688.0,113049.0
2025-01-06 10:00:00,-0.021621704,-2.607605,271.49927,280.05206,0.0,0.0,0.026031494,0.0,128.0,109165.0
2025-01-06 11:00:00,-0.5993347,-2.6355133,272.92505,279.7257,0.0,0.0,0.016052246,0.0,3.5999988e-12,95772.0
2025-01-06 12:00:00,-0.7095642,-2.5128174,274.39624,279.77502,0.0,0.0,0.0,0.0,3.5999988e-12,94141.0
2025-01-06 13:00:00,-0.5448303,-2.4385834,274.39343,279.06958,0.0,0.0,0.0,0.0,3.5999988e-12,86132.0
2025-01-06 14:00:00,-0.025054932,-2.4616241,274.11316,277.60577,0.01852417,0.0,0.0,0.0,3.5999988e-12,78320.0
2025-01-06 15:00:00,0.035110474,-2.7285614,273.93335,277.49902,0.07168579,0.0,0.0,0.0,3.5999988e-12,77352.0
2025-01-06 16:00:00,0.13038635,-3.0011902,273.7846,277.48145,0.17828369,0.0,0.017089844,0.0,3.5999988e-12,83951.0
2025-01-06 17:00:00,0.5997772,-2.9079742,273.30017,277.1034,0.20062256,0.0,0.03414917,0.0,3.5999988e-12,80847.0
2025-01-06 18:00:00,0.9712372,-2.6134796,273.27722,276.8896,0.0,0.0,0.0,0.0,3.5999988e-12,73896.0
2025-01-06 19:00:00,1.422699,-2.489273,273.3722,276.7527,0.31515503,0.0,0.02645874,0.0,3.5999988e-12,63241.0
2025-01-06 20:00:00,1.5825348,-2.2720337,273.08655,275.88293,1.0,0.0,0.0,0.0,3.5999988e-12,62960.0
2025-01-06 21:00:00,1.8622131,-2.24292,272.75635,275.93347,0.91400146,0.0,0.0,0.0,3.5999988e-12,51406.0
2025-01-06 22:00:00,1.5632477,-2.1759796,271.88483,276.17346,0.9568176,0.0,0.039733887,0.0,3.5999988e-12,60879.0
2025-01-06 23:00:00,1.6322174,-2.4523163,271.66486,276.14954,0.966156,0.0,0.21054077,0.0,192.0,71404.0
2025-01-07 00:00:00,1.6817322,-2.433075,270.5166,276.1797,1.0,0.0,0.0069885254,0.0,175232.0,6019.0
2025-01-07 01:00:00,1.5898895,-2.1492004,270.05078,276.55676,1.0,0.0,0.0,0.0,616960.0,-141212.0
2025-01-07 02:00:00,1.4451141,-2.4536133,270.38135,279.76617,1.0,0.0,0.016967773,0.0,1088704.0,-323026.0
2025-01-07 03:00:00,0.8991089,-2.3639526,270.32947,279.99677,0.98687744,0.0,0.0030212402,0.0,1464960.0,-456087.0
2025-01-07 04:00:00,1.2144775,-1.7658844,269.54028,280.5882,0.8718567,0.0,0.14907837,0.0,1792448.0,-566429.0
2025-01-07 05:00:00,1.7142792,-1.4264679,267.3894,281.79022,0.93917847,0.0,0.74368286,0.0,1649920.0,-482070.0
2025-01-07 06:00:00,2.0703735,-1.2880859,266.208,281.92297,0.9700012,0.0,0.88571167,0.0,1469184.0,-414470.0
2025-01-07 07:00:00,2.3237152,-0.8023224,265.3252,281.84436,0.9390564,0.0,0.89282227,0.0,709440.0,-161157.0
2025-01-07 08:00:00,2.2407837,-0.32803345,265.7954,280.90326,0.9518738,0.0,0.90457153,0.0,554304.0,-83310.0
2025-01-07 09:00:00,1.6860046,0.027557373,267.36646,280.16425,0.97314453,0.0,0.03326416,0.0,166976.0,35145.0
2025-01-07 10:00:00,1.6966248,-0.01864624,268.60388,277.38794,0.96383667,0.0,0.0,0.0,192.0,31379.0
2025-01-07 11:00:00,1.9477692,0.16525269,268.42468,277.07178,0.9809265,0.0,0.0,0.0,3.5999988e-12,40974.0
2025-01-07 12:00:00,1.9386597,0.4908142,268.54553,276.90967,0.98605347,0.0,0.0,0.0,3.5999988e-12,47432.0
2025-01-07 13:00:00,1.9602203,0.3691101,268.52246,276.4359,0.9760437,0.0,0.0,0.0,3.5999988e-12,48165.0
2025-01-07 14:00:00,2.0658722,0.17277527,268.88983,274.56702,0.96603394,0.0,0.0,0.0,3.5999988e-12,39973.0
2025-01-07 15:00:00,2.1168823,0.31048584,269.0746,274.17114,1.0,0.0,0.0,0.0,3.5999988e-12,26705.0
2025-01-07 16:00:00,2.062317,0.26086426,269.11572,273.9702,0.9909363,0.0,0.0,0.0,3.5999988e-12,19692.0
2025-01-07 17:00:00,1.944046,0.109939575,269.59167,273.33374,0.9555969,0.0,0.0,0.0,3.5999988e-12,16464.0
2025-01-07 18:00:00,2.028366,0.31285095,269.42902,272.71948,0.7883301,0.0,0.0,0.0,3.5999988e-12,11143.0
2025-01-07 19:00:00,2.2607727,0.21903992,269.5318,272.72705,0.02456665,0.0,0.0,0.0,3.5999988e-12,9702.0
2025-01-07 20:00:00,2.3081207,0.09461975,269.9024,272.79517,0.0,0.0,0.0,0.0,3.5999988e-12,7595.0
2025-01-07 21:00:00,2.2730713,0.22612,269.94055,272.8235,0.0,0.0,0.13302612,0.0,3.5999988e-12,5651.0
2025-01-07 22:00:00,2.234665,-0.11553955,270.64392,274.07874,0.0,0.0,0.08883667,0.0,3.5999988e-12,4216.0
2025-01-07 23:00:00,1.6528625,0.489563,270.5249,274.18213,0.0,0.0,0.02722168,0.0,192.0,2772.0
2025-01-08 00:00:00,1.1773834,0.9946289,270.9447,274.52722,0.0,0.0,0.04837036,0.0,202240.0,-6295.0
2025-01-08 01:00:00,1.3547058,0.6356201,270.16528,276.02087,0.0,0.0,0.0819397,0.0,764736.0,-98229.0
2025-01-08 02:00:00,1.5692902,0.66682434,268.7284,280.8824,0.0,0.0,0.045654297,0.0,1318080.0,-259661.0
2025-01-08 03:00:00,1.8564758,1.3176727,268.27795,281.39484,0.0,0.0,0.2508545,0.0,1726208.0,-412353.0
2025-01-08 04:00:00,2.5463867,1.0900421,268.3877,281.69406,0.0,0.0,0.24945068,0.0,1932416.0,-501226.0
2025-01-08 05:00:00,3.2835846,0.5123596,267.33734,283.34473,0.061584473,0.0,0.13238525,0.0,1932608.0,-506628.0
2025-01-08 06:00:00,3.6290436,-0.21296692,267.19067,283.57532,0.2861023,0.0,0.38970947,0.0,1711872.0,-417224.0
2025-01-08 07:00:00,3.7452087,-0.7455902,266.98035,283.5113,0.85369873,0.0,0.87249756,0.0,1258496.0,-236853.0
2025-01-08 08:00:00,3.1703033,-0.902771,268.5968,282.3967,0.6418457,0.0,0.74554443,0.0,649472.0,-23352.0
2025-01-08 09:00:00,2.2858734,-0.7494354,268.9945,281.6013,0.0,0.0,0.95010376,0.0,205120.0,102299.0
2025-01-08 10:00:00,1.9716644,-0.7897339,269.38232,279.7093,0.0,0.0,0.16577148,0.0,384.0,105973.0
2025-01-08 11:00:00,1.9810638,-0.71125793,269.23584,279.85468,0.0,0.0,0.23947144,0.0,3.5999988e-12,98190.0
2025-01-08 12:00:00,1.7629395,-1.7460175,269.46326,279.6996,0.0,0.0,0.0,0.0,3.5999988e-12,106961.0
2025-01-08 13:00:00,0.86128235,-4.104645,271.01,279.45282,0.0,0.0,0.0,0.0,3.5999988e-12,135160.0
2025-01-08 14:00:00,0.05218506,-5.0380707,272.83008,278.04724,0.0,0.0038452148,0.0,0.0,3.5999988e-12,147165.0
2025-01-08 15:00:00,0.13327026,-4.8396606,273.55225,277.7021,0.045959473,0.018432617,0.0,0.0,3.5999988e-12,133844.0
2025-01-08 16:00:00,0.57681274,-4.563919,273.0857,277.47485,0.052215576,0.045074463,0.0,0.0,3.5999988e-12,125337.0
2025-01-08 17:00:00,0.87605286,-4.526306,271.56934,276.6717,0.019500732,0.0,0.0,0.0,3.5999988e-12,113474.0
2025-01-08 18:00:00,1.1181335,-4.1940155,270.73743,276.31537,0.12823486,0.0,0.0093688965,0.0,3.5999988e-12,108489.0
2025-01-08 19:00:00,1.4751587,-3.8122253,270.4585,276.11,0.27401733,0.0,0.024047852,0.0,3.5999988e-12,86030.0
2025-01-08 20:00:00,1.8165131,-3.7120667,269.94507,275.44366,0.0,0.0,0.0,0.0,3.5999988e-12,87249.0
2025-01-08 21:00:00,2.1428528,-3.8258057,269.85144,275.1526,0.0,0.0115356445,0.0,0.0,3.5999988e-12,92146.0
2025-01-08 22:00:00,2.6735077,-2.7369843,269.3423,274.729,0.0,0.07312012,0.0,0.0,3.5999988e-12,89106.0
2025-01-08 23:00:00,2.743393,-3.0055695,269.86438,274.7047,0.0,0.06460571,0.0,0.0,128.0,86019.0
2025-01-09 00:00:00,2.9956207,-3.3252869,270.02747,275.14148,0.0,0.026123047,0.0,0.0,206528.0,-7502.0
2025-01-09 01:00:00,3.0151672,-4.232315,270.20312,275.51672,0.0,0.0,0.0,0.0,687168.0,-221743.0
